,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date,Cancellation Date
3026,765955,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,81585.0,Single,Aurora,9942.3,Standard,2014-12-01,
3027,375814,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Aurora,9955.49,Standard,2012-10-01,
3028,969687,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,,Single,Aurora,9983.13,Standard,2016-04-01,
3029,289732,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,103759.0,Married,Aurora,10003.25,Standard,2013-07-01,
3030,585275,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Aurora,10004.03,Standard,2017-01-01,
3031,710364,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Aurora,10004.03,Standard,2014-07-01,
3032,419275,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,77934.0,Married,Aurora,10016.29,Standard,2016-12-01,
3033,264145,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Aurora,10025.92,Standard,2015-10-01,
3034,658726,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Aurora,10033.28,Standard,2016-02-01,2017-06-01
3035,256920,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Aurora,10036.54,Standard,2018-07-01,
3036,314898,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Aurora,10036.54,Standard,2016-04-01,
3037,140735,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,124103.0,Single,Aurora,10056.51,Standard,2014-03-01,2014-08-01
3038,284362,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,124103.0,Single,Aurora,10056.51,Standard,2016-01-01,
3039,792932,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Aurora,10058.74,Standard,2016-02-01,2017-01-01
3040,198713,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,46863.0,Married,Aurora,10064.61,Standard,2016-08-01,
3041,713853,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,76502.0,Married,Aurora,10080.37,Standard,2017-01-01,
3042,349490,Canada,Quebec,Montreal,H2Y 2W2,Male,Master,75891.0,Divorced,Aurora,10083.49,Standard,2015-07-01,
3043,369242,Canada,Newfoundland,St. John's,A1C 6H9,Female,Master,75891.0,Divorced,Aurora,10083.49,Standard,2016-03-01,
3044,985320,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,75891.0,Divorced,Aurora,10083.49,Standard,2017-06-01,2018-02-01
3045,921886,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,78488.0,Single,Aurora,10089.79,Standard,2014-02-01,
3046,189836,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,82395.0,Married,Aurora,10097.2,Standard,2015-12-01,
3047,788870,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,82395.0,Married,Aurora,10097.2,Standard,2013-06-01,
3048,753456,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,84837.0,Married,Aurora,10103.65,Standard,2017-10-01,
3049,759847,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,66055.0,Single,Aurora,10103.66,Standard,2012-07-01,
3050,605790,Canada,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,51162.0,Married,Aurora,10110.78,Standard,2014-07-01,
3051,984086,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,102525.0,Married,Aurora,10110.96,Standard,2016-04-01,
3052,442249,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,78393.0,Divorced,Aurora,10115.45,Standard,2016-04-01,
3053,858222,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,66699.0,Married,Aurora,10127.77,Standard,2018-11-01,
3054,866295,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,52947.0,Single,Aurora,10155.3,Standard,2017-06-01,2018-03-01
3055,546827,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Married,Aurora,10169.37,Standard,2012-05-01,
3056,938822,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,83276.0,Divorced,Aurora,10171.34,Standard,2017-07-01,
3057,300606,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,86234.0,Married,Aurora,10171.48,Standard,2013-04-01,
3058,392335,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,86234.0,Married,Aurora,10171.48,Standard,2014-09-01,
3059,189822,Canada,Alberta,Edmonton,T9G 1W3,Female,Master,83773.0,Married,Aurora,10179.72,Standard,2012-07-01,
3060,678243,Canada,Alberta,Edmonton,T9G 1W3,Male,Master,83773.0,Married,Aurora,10179.72,Standard,2014-12-01,
3061,138025,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2017-03-01,2017-11-01
3062,290554,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2013-06-01,
3063,653081,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2012-07-01,
3064,681593,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2018-05-01,
3065,705006,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2014-02-01,
3066,907077,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,57870.0,Married,Aurora,10208.93,Standard,2013-03-01,2018-08-01
3067,842793,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58665.0,Married,Aurora,10209.02,Standard,2016-02-01,
3068,273144,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,100633.0,Married,Aurora,10212.02,Standard,2015-04-01,
3069,311857,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,150106.0,Married,Aurora,10215.78,Standard,2018-12-01,
3070,112894,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Married,Aurora,10221.81,Standard,2018-12-01,
3071,895346,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Married,Aurora,10221.81,Standard,2015-11-01,
3072,826149,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Aurora,10242.41,Standard,2015-12-01,
3073,459128,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,70465.0,Married,Aurora,10248.9,Standard,2016-09-01,
3074,524951,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,75918.0,Single,Aurora,10272.61,Standard,2018-12-01,
3075,649994,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,49997.0,Married,Aurora,10295.47,Standard,2013-03-01,
3076,413101,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79342.0,Married,Aurora,10298.39,Standard,2013-06-01,
3077,165893,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,47887.0,Single,Aurora,10302.9,Standard,2012-05-01,
3078,206207,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,89245.0,Married,Aurora,10307.65,Standard,2014-01-01,
3079,584833,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,89245.0,Married,Aurora,10307.65,Standard,2017-11-01,
3080,592034,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,104968.0,Married,Nova,8819.02,2018 Promotion,2018-02-01,
3081,222102,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,73236.0,Married,Aurora,10330.44,Standard,2012-10-01,
3082,752259,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,73236.0,Married,Aurora,10330.44,Standard,2016-03-01,
3083,577278,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,61822.0,Divorced,Aurora,10340.46,Standard,2012-04-01,
3084,685546,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Aurora,10346.32,Standard,2014-06-01,
3085,455758,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,81892.0,Divorced,Aurora,10357.51,Standard,2017-12-01,
3086,931657,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,70495.0,Married,Aurora,10357.63,Standard,2012-07-01,
3087,486143,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Aurora,10369.39,Standard,2018-05-01,
3088,148767,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,77705.0,Married,Aurora,10373.89,Standard,2013-01-01,
3089,696864,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,77705.0,Married,Aurora,10373.89,Standard,2017-03-01,
3090,437403,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,56370.0,Single,Aurora,10388.99,Standard,2016-09-01,2017-05-01
3091,239525,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,61811.0,Married,Nova,8920.46,2018 Promotion,2018-03-01,
3092,827353,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Nova,8937.12,2018 Promotion,2018-03-01,
3093,767648,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,57480.0,Married,Aurora,10396.53,Standard,2017-09-01,
3094,521225,Canada,Ontario,Ottawa,K1G 4Z0,Female,Master,102782.0,Divorced,Aurora,10408.97,Standard,2013-10-01,
3095,521486,Canada,Ontario,Toronto,M8Y 4K8,Female,Master,102782.0,Divorced,Aurora,10408.97,Standard,2015-10-01,
3096,912984,Canada,British Columbia,Vancouver,V1E 4R6,Female,Master,102782.0,Divorced,Aurora,10408.97,Standard,2013-09-01,2014-07-01
3097,956477,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,90587.0,Married,Aurora,10419.17,Standard,2013-04-01,
3098,225920,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,82078.0,Married,Aurora,10425.99,Standard,2016-06-01,
3099,821712,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,70208.0,Married,Aurora,10426.09,Standard,2016-03-01,2016-11-01
3100,311692,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Married,Nova,9048.98,2018 Promotion,2018-04-01,
3101,251874,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,54390.0,Married,Aurora,10442.65,Standard,2012-11-01,
3102,660684,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54390.0,Married,Aurora,10442.65,Standard,2017-01-01,
3103,944243,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,9220.01,2018 Promotion,2018-03-01,
3104,432200,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,76856.0,Single,Aurora,10477.78,Standard,2013-12-01,
3105,467631,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,89302.0,Divorced,Aurora,10479.9,Standard,2016-05-01,
3106,540109,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,89302.0,Divorced,Aurora,10479.9,Standard,2012-09-01,
3107,893294,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,76622.0,Divorced,Aurora,10484.92,Standard,2013-05-01,
3108,919285,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76622.0,Divorced,Aurora,10484.92,Standard,2012-08-01,
3109,684491,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,54340.0,Married,Aurora,10487.74,Standard,2016-12-01,
3110,978934,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Aurora,10506.77,Standard,2013-01-01,2016-05-01
3111,405318,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,59665.0,Divorced,Aurora,10506.88,Standard,2014-08-01,
3112,266757,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,77019.0,Single,Aurora,10506.94,Standard,2016-05-01,
3113,643912,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77019.0,Single,Aurora,10506.94,Standard,2013-04-01,
3114,169529,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,93800.0,Married,Nova,10359.02,2018 Promotion,2018-03-01,
3115,654122,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,87921.0,Married,Aurora,10507.5,Standard,2015-05-01,
3116,668843,Canada,Ontario,Toronto,P5S 6R4,Female,High School or Below,60293.0,Married,Aurora,10507.69,Standard,2017-10-01,
3117,707424,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,47638.0,Married,Aurora,10515.97,Standard,2015-08-01,
3118,725962,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47638.0,Married,Aurora,10515.97,Standard,2018-08-01,
3119,411686,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,66084.0,Married,Aurora,10517.16,Standard,2012-07-01,
3120,481860,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,61419.0,Married,Aurora,10524.71,Standard,2017-12-01,
3121,164017,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,80926.0,Married,Aurora,10529.01,Standard,2017-05-01,
3122,812417,Canada,Ontario,Toronto,P5S 6R4,Female,Doctor,80926.0,Married,Aurora,10529.01,Standard,2014-04-01,
3123,473786,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,99947.0,Married,Aurora,10536.08,Standard,2016-08-01,2018-08-01
3124,438698,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,75786.0,Married,Aurora,10541.11,Standard,2018-11-01,
3125,732368,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,75786.0,Married,Aurora,10541.11,Standard,2012-08-01,
3126,124761,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,64046.0,Married,Aurora,10546.66,Standard,2014-01-01,
3127,126581,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,64046.0,Married,Aurora,10546.66,Standard,2015-06-01,
3128,502390,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,51999.0,Married,Aurora,10548.54,Standard,2015-05-01,
3129,940760,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,51999.0,Married,Aurora,10548.54,Standard,2013-06-01,
3130,914609,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,69183.0,Single,Aurora,10551.15,Standard,2017-03-01,
3131,717250,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,66856.0,Married,Aurora,10552.17,Standard,2018-06-01,
3132,233877,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,88710.0,Married,Aurora,10552.88,Standard,2015-05-01,2015-11-01
3133,768996,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,88710.0,Married,Aurora,10552.88,Standard,2012-05-01,
3134,932526,Canada,Ontario,London,M5B 3E4,Male,Bachelor,99260.0,Married,Aurora,10570.79,Standard,2017-10-01,
3135,323542,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,100792.0,Married,Aurora,10571.54,Standard,2015-04-01,
3136,637580,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,100792.0,Married,Aurora,10571.54,Standard,2013-01-01,
3137,183208,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,10575.95,Standard,2014-05-01,
3138,131342,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,63015.0,Married,Aurora,10581.28,Standard,2016-05-01,
3139,331094,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,75512.0,Divorced,Aurora,10592.59,Standard,2018-05-01,
3140,424126,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,100722.0,Married,Aurora,10593.59,Standard,2016-09-01,
3141,869226,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,,Divorced,Aurora,10595.81,Standard,2016-01-01,
3142,437357,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Aurora,10611.56,Standard,2015-08-01,
3143,485040,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,57958.0,Single,Aurora,10620.49,Standard,2014-09-01,
3144,840376,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,57958.0,Single,Aurora,10620.49,Standard,2016-12-01,
3145,488724,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,58612.0,Married,Aurora,10629.22,Standard,2013-01-01,2013-01-01
3146,187887,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,90480.0,Married,Aurora,10633.5,Standard,2015-01-01,
3147,113679,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Aurora,10634.84,Standard,2014-01-01,
3148,188542,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,68823.0,Single,Aurora,10640.94,Standard,2015-10-01,
3149,579990,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68823.0,Single,Aurora,10640.94,Standard,2012-08-01,
3150,295412,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2012-05-01,
3151,523904,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2015-03-01,
3152,702269,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2017-11-01,
3153,561917,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,77574.0,Divorced,Aurora,10662.63,Standard,2018-07-01,
3154,169665,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,72526.0,Divorced,Aurora,10676.59,Standard,2013-12-01,
3155,178720,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,65371.0,Married,Aurora,10677.25,Standard,2014-07-01,
3156,813725,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,65371.0,Married,Aurora,10677.25,Standard,2014-09-01,
3157,160779,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72472.0,Divorced,Aurora,10706.67,Standard,2017-12-01,2017-12-01
3158,819315,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,72880.0,Married,Aurora,10714.21,Standard,2018-05-01,
3159,882544,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72880.0,Married,Aurora,10714.21,Standard,2014-12-01,
3160,853704,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,50920.0,Married,Aurora,10721.61,Standard,2016-01-01,
3161,521252,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,71649.0,Married,Aurora,10722.06,Standard,2015-05-01,
3162,538550,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,68938.0,Single,Aurora,10737.68,Standard,2013-06-01,
3163,851931,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,80529.0,Divorced,Aurora,10747.03,Standard,2014-01-01,
3164,704603,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,85344.0,Married,Aurora,10781.61,Standard,2014-11-01,
3165,787018,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,64612.0,Divorced,Aurora,10787.12,Standard,2013-10-01,2014-06-01
3166,872079,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,64612.0,Divorced,Aurora,10787.12,Standard,2017-11-01,
3167,622527,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,49611.0,Married,Aurora,10793.76,Standard,2016-06-01,
3168,992488,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,54637.0,Married,Aurora,10808.07,Standard,2015-12-01,
3169,616746,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,59298.0,Married,Aurora,10820.0,Standard,2017-12-01,
3170,714379,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,59298.0,Married,Aurora,10820.0,Standard,2017-10-01,
3171,242917,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,77314.0,Married,Aurora,10827.87,Standard,2014-08-01,
3172,986055,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,41120.0,Married,Aurora,10828.37,Standard,2013-12-01,
3173,601940,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,2015-07-01,
3174,740754,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,2017-08-01,
3175,690191,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,47322.0,Married,Nova,10594.13,2018 Promotion,2018-04-01,
3176,882466,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,84048.0,Single,Aurora,10876.48,Standard,2016-03-01,
3177,233831,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,85521.0,Married,Aurora,10881.77,Standard,2016-01-01,2016-10-01
3178,216139,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,98586.0,Divorced,Aurora,10883.79,Standard,2014-03-01,
3179,286614,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53394.0,Married,Aurora,10896.05,Standard,2018-12-01,
3180,759899,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53394.0,Married,Aurora,10896.05,Standard,2015-06-01,
3181,122283,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,74727.0,Married,Aurora,10899.3,Standard,2015-05-01,
3182,227293,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74727.0,Married,Aurora,10899.3,Standard,2013-01-01,
3183,669368,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,84781.0,Divorced,Aurora,10901.23,Standard,2014-03-01,
3184,696199,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,84341.0,Married,Aurora,10914.2,Standard,2017-02-01,
3185,904920,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Aurora,10915.36,Standard,2015-10-01,
3186,781777,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,104015.0,Single,Aurora,10925.82,Standard,2014-05-01,
3187,344671,Canada,Ontario,London,M5B 3E4,Male,Bachelor,84931.0,Married,Aurora,10932.21,Standard,2017-11-01,
3188,274204,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,68178.0,Married,Aurora,10952.13,Standard,2015-06-01,
3189,312933,Canada,Alberta,Peace River,T9O 2W2,Male,High School or Below,68178.0,Married,Aurora,10952.13,Standard,2016-07-01,
3190,576184,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,97685.0,Single,Aurora,10954.38,Standard,2017-06-01,
3191,682356,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2014-05-01,
3192,861470,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2016-09-01,
3193,904736,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2016-09-01,
3194,262770,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Nova,10623.41,2018 Promotion,2018-04-01,
3195,213934,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2015-01-01,
3196,461199,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2015-03-01,
3197,719162,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2016-09-01,2017-05-01
3198,818940,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2017-06-01,
3199,563217,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,81781.0,Married,Aurora,10978.78,Standard,2015-06-01,
3200,679155,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,81781.0,Married,Aurora,10978.78,Standard,2012-06-01,
3201,362293,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,48683.0,Married,Aurora,11003.02,Standard,2015-04-01,
3202,172971,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,98404.0,Married,Nova,10628.06,2018 Promotion,2018-03-01,
3203,659205,Canada,Saskatchewan,Regina,S1J 3C5,Male,College,,Single,Aurora,11005.02,Standard,2012-10-01,
3204,329302,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69696.0,Single,Aurora,11009.13,Standard,2015-05-01,
3205,280588,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,11042.29,Standard,2013-08-01,
3206,470739,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53637.0,Single,Aurora,11044.43,Standard,2016-07-01,2016-11-01
3207,694512,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,53481.0,Married,Aurora,11064.29,Standard,2013-05-01,
3208,680485,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,88991.0,Married,Aurora,11077.69,Standard,2014-04-01,2017-01-01
